report_id,company_name,isin,reported_at,pdf_path,pages_path,blocks_path,year_month,DATE,SYMBOL,COMPANY_NAME,TICKER,SECTOR,MOMENTUM,VALUE,SIZE,BETA,SEDOL,ISIN,RETURNS,report_type
f_ho9o5AKw4JhQhvdsQOxgSz,VALERO ENERGY CORP,US91913Y1001,2024-10-30,data/reports/VALERO_ENERGY_CORP/f_ho9o5AKw4JhQhvdsQOxgSz_file.pdf,data/reports/VALERO_ENERGY_CORP/f_ho9o5AKw4JhQhvdsQOxgSz_pages.txt,data/reports/VALERO_ENERGY_CORP/f_ho9o5AKw4JhQhvdsQOxgSz_blocks.txt,2024-10,2024-10-31,91913Y10,Valero Energy Corporation,VLO,Energy,9.54846,2.529,10.6153095701933,0.840357,2041364,US91913Y1001,-0.0390284,Quarterly
f_nnH959L5,VALERO ENERGY CORP,US91913Y1001,2023-07-27,data/reports/VALERO_ENERGY_CORP/f_nnH959L5_file.pdf,data/reports/VALERO_ENERGY_CORP/f_nnH959L5_pages.txt,data/reports/VALERO_ENERGY_CORP/f_nnH959L5_blocks.txt,2023-07,2023-07-31,91913Y10,Valero Energy Corporation,VLO,Energy,9.39608,2.873,10.7271993479821,1.06559,2041364,US91913Y1001,0.098977,Quarterly
f_yDhGnxeI,VALERO ENERGY CORP,US91913Y1001,2023-02-23,data/reports/VALERO_ENERGY_CORP/f_yDhGnxeI_file.pdf,data/reports/VALERO_ENERGY_CORP/f_yDhGnxeI_pages.txt,data/reports/VALERO_ENERGY_CORP/f_yDhGnxeI_blocks.txt,2023-02,2023-02-28,91913Y10,Valero Energy Corporation,VLO,Energy,75.717,2.403,10.8222536822345,1.07291,2041364,US91913Y1001,-0.0524094,Annual
f_z1xueA6w,VALERO ENERGY CORP,US91913Y1001,2023-04-27,data/reports/VALERO_ENERGY_CORP/f_z1xueA6w_file.pdf,data/reports/VALERO_ENERGY_CORP/f_z1xueA6w_pages.txt,data/reports/VALERO_ENERGY_CORP/f_z1xueA6w_blocks.txt,2023-04,2023-04-28,91913Y10,Valero Energy Corporation,VLO,Energy,21.519,2.604,10.6321056714104,0.861889,2041364,US91913Y1001,-0.178582,Quarterly
f_0dWVNySpGXpOZqyVypOcXJ,WALMART INC,US9311421039,2024-03-15,data/reports/WALMART_INC/f_0dWVNySpGXpOZqyVypOcXJ_file.pdf,data/reports/WALMART_INC/f_0dWVNySpGXpOZqyVypOcXJ_pages.txt,data/reports/WALMART_INC/f_0dWVNySpGXpOZqyVypOcXJ_blocks.txt,2024-03,2024-03-28,93114210,Walmart Inc.,WMT,Consumer Staples,25.9313,-0.266,13.1000473554344,0.135743,2936921,US9311421039,0.0301075999999999,Annual
f_3d2GEnN3nmGKXEjPnASJVP,WALMART INC,US9311421039,2024-12-06,data/reports/WALMART_INC/f_3d2GEnN3nmGKXEjPnASJVP_file.pdf,data/reports/WALMART_INC/f_3d2GEnN3nmGKXEjPnASJVP_pages.txt,data/reports/WALMART_INC/f_3d2GEnN3nmGKXEjPnASJVP_blocks.txt,2024-12,2024-12-31,93114210,Walmart Inc.,WMT,Consumer Staples,77.7286,-0.507,13.497484444512,1.14288,2936921,US9311421039,-0.0210929,Quarterly
f_4BKhIwXq,VORNADO REALTY TRUST,US9290421091,2023-10-30,data/reports/VORNADO_REALTY_TRUST/f_4BKhIwXq_file.pdf,data/reports/VORNADO_REALTY_TRUST/f_4BKhIwXq_pages.txt,data/reports/VORNADO_REALTY_TRUST/f_4BKhIwXq_blocks.txt,2023-10,2023-10-31,92904210,Vornado Realty Trust,VNO,Real Estate,-0.0852108,1.124,8.33670578313418,2.3823,2933632,US9290421091,-0.153439,Quarterly
f_4BU9f5fuxEmt4K3NsKGazY,VORNADO REALTY TRUST,US9290421091,2024-11-04,data/reports/VORNADO_REALTY_TRUST/f_4BU9f5fuxEmt4K3NsKGazY_file.pdf,data/reports/VORNADO_REALTY_TRUST/f_4BU9f5fuxEmt4K3NsKGazY_pages.txt,data/reports/VORNADO_REALTY_TRUST/f_4BU9f5fuxEmt4K3NsKGazY_blocks.txt,2024-11,2024-11-29,92904210,Vornado Realty Trust,VNO,Real Estate,81.8165,0.09,9.10707383183798,1.3752,2933632,US9290421091,0.0396039,Quarterly
f_5BNOLP3LdnHVcUo9AeW6Ud,VULCAN MATERIALS CO,US9291601097,2024-05-02,data/reports/VULCAN_MATERIALS_CO/f_5BNOLP3LdnHVcUo9AeW6Ud_file.pdf,data/reports/VULCAN_MATERIALS_CO/f_5BNOLP3LdnHVcUo9AeW6Ud_pages.txt,data/reports/VULCAN_MATERIALS_CO/f_5BNOLP3LdnHVcUo9AeW6Ud_blocks.txt,2024-05,2024-05-31,92916010,Vulcan Materials Company,VMC,Materials,32.5306,-0.24,10.4223603318563,1.32488,2931205,US9291601097,-0.0054442299999999,Quarterly
f_5jjUlJjowZQUTZ8JlzmuBp,VORNADO REALTY TRUST,US9290421091,2024-02-12,data/reports/VORNADO_REALTY_TRUST/f_5jjUlJjowZQUTZ8JlzmuBp_file.pdf,data/reports/VORNADO_REALTY_TRUST/f_5jjUlJjowZQUTZ8JlzmuBp_pages.txt,data/reports/VORNADO_REALTY_TRUST/f_5jjUlJjowZQUTZ8JlzmuBp_blocks.txt,2024-02,2024-02-29,92904210,Vornado Realty Trust,VNO,Real Estate,48.7307,1.083,8.55388035883768,2.78425,2933632,US9290421091,-0.0327327,Annual
f_9aFKENxXEnVN3yHBjSyxwX,VULCAN MATERIALS CO,US9291601097,2024-08-07,data/reports/VULCAN_MATERIALS_CO/f_9aFKENxXEnVN3yHBjSyxwX_file.pdf,data/reports/VULCAN_MATERIALS_CO/f_9aFKENxXEnVN3yHBjSyxwX_pages.txt,data/reports/VULCAN_MATERIALS_CO/f_9aFKENxXEnVN3yHBjSyxwX_blocks.txt,2024-08,2024-08-30,92916010,Vulcan Materials Company,VMC,Materials,24.4037,-0.117,10.369214541584,1.16583,2931205,US9291601097,-0.105069,Quarterly
f_CaLGTSoB,WALMART INC,US9311421039,2023-06-02,data/reports/WALMART_INC/f_CaLGTSoB_file.pdf,data/reports/WALMART_INC/f_CaLGTSoB_pages.txt,data/reports/WALMART_INC/f_CaLGTSoB_blocks.txt,2023-06,2023-06-30,93114210,Walmart Inc.,WMT,Consumer Staples,22.0671,-0.361,12.9371189813687,0.735972,2936921,US9311421039,0.0701981,Quarterly
f_LfeKKlRN,VORNADO REALTY TRUST,US9290421091,2023-05-01,data/reports/VORNADO_REALTY_TRUST/f_LfeKKlRN_file.pdf,data/reports/VORNADO_REALTY_TRUST/f_LfeKKlRN_pages.txt,data/reports/VORNADO_REALTY_TRUST/f_LfeKKlRN_blocks.txt,2023-05,2023-05-31,92904210,Vornado Realty Trust,VNO,Real Estate,-54.5256,2.331,7.95157018300161,1.45025,2933632,US9290421091,-0.0966023,Quarterly
f_MENw3KKI,WALMART INC,US9311421039,2023-03-17,data/reports/WALMART_INC/f_MENw3KKI_file.pdf,data/reports/WALMART_INC/f_MENw3KKI_pages.txt,data/reports/WALMART_INC/f_MENw3KKI_blocks.txt,2023-03,2023-03-31,93114210,Walmart Inc.,WMT,Consumer Staples,-3.43426,-0.346,12.8807405690879,0.639085,2936921,US9311421039,0.0417069,Annual
f_P2bpqeZZ,VULCAN MATERIALS CO,US9291601097,2023-10-27,data/reports/VULCAN_MATERIALS_CO/f_P2bpqeZZ_file.pdf,data/reports/VULCAN_MATERIALS_CO/f_P2bpqeZZ_pages.txt,data/reports/VULCAN_MATERIALS_CO/f_P2bpqeZZ_blocks.txt,2023-10,2023-10-31,92916010,Vulcan Materials Company,VMC,Materials,24.4954,-0.21,10.1674604443931,0.99044,2931205,US9291601097,-0.0273735,Quarterly
f_PE2A08Rl,VULCAN MATERIALS CO,US9291601097,2023-05-05,data/reports/VULCAN_MATERIALS_CO/f_PE2A08Rl_file.pdf,data/reports/VULCAN_MATERIALS_CO/f_PE2A08Rl_pages.txt,data/reports/VULCAN_MATERIALS_CO/f_PE2A08Rl_blocks.txt,2023-05,2023-05-31,92916010,Vulcan Materials Company,VMC,Materials,6.94972,-0.249,10.1691654078959,1.00979,2931205,US9291601097,0.118838,Quarterly
f_POw8mze3,VORNADO REALTY TRUST,US9290421091,2023-02-13,data/reports/VORNADO_REALTY_TRUST/f_POw8mze3_file.pdf,data/reports/VORNADO_REALTY_TRUST/f_POw8mze3_pages.txt,data/reports/VORNADO_REALTY_TRUST/f_POw8mze3_blocks.txt,2023-02,2023-02-28,92904210,Vornado Realty Trust,VNO,Real Estate,-41.6503,1.8,8.32548492129408,1.51394,2933632,US9290421091,-0.1890119999999999,Annual
f_XL8Rdj0j,VENTAS INC,US92276F1003,2023-05-09,data/reports/VENTAS_INC/f_XL8Rdj0j_file.pdf,data/reports/VENTAS_INC/f_XL8Rdj0j_pages.txt,data/reports/VENTAS_INC/f_XL8Rdj0j_blocks.txt,2023-05,2023-05-31,92276F10,"Ventas, Inc.",VTR,Real Estate,-11.849,0.191,9.78461731765397,1.09349,2927925,US92276F1003,-0.102185,Quarterly
f_ZrKGpSdQ,WALMART INC,US9311421039,2023-11-30,data/reports/WALMART_INC/f_ZrKGpSdQ_file.pdf,data/reports/WALMART_INC/f_ZrKGpSdQ_pages.txt,data/reports/WALMART_INC/f_ZrKGpSdQ_blocks.txt,2023-11,2023-11-30,93114210,Walmart Inc.,WMT,Consumer Staples,8.5928,-0.296,12.9484951690748,0.378975,2936921,US9311421039,-0.0472431,Quarterly
f_a24tWpphBb7FtZshVSqLgH,VENTAS INC,US92276F1003,2024-08-02,data/reports/VENTAS_INC/f_a24tWpphBb7FtZshVSqLgH_file.pdf,data/reports/VENTAS_INC/f_a24tWpphBb7FtZshVSqLgH_pages.txt,data/reports/VENTAS_INC/f_a24tWpphBb7FtZshVSqLgH_blocks.txt,2024-08,2024-08-30,92276F10,"Ventas, Inc.",VTR,Real Estate,29.8378,-0.297,10.1638778108018,0.771417,2927925,US92276F1003,0.140889,Quarterly
f_bnFhVMwm5gAkVDmMrKiiN8,VENTAS INC,US92276F1003,2024-10-31,data/reports/VENTAS_INC/f_bnFhVMwm5gAkVDmMrKiiN8_file.pdf,data/reports/VENTAS_INC/f_bnFhVMwm5gAkVDmMrKiiN8_pages.txt,data/reports/VENTAS_INC/f_bnFhVMwm5gAkVDmMrKiiN8_blocks.txt,2024-10,2024-10-31,92276F10,"Ventas, Inc.",VTR,Real Estate,55.3369,-0.36,10.262439576001,0.432035,2927925,US92276F1003,0.0283997,Quarterly
f_btoVwUC7Dx2ENNNEPnHQij,VORNADO REALTY TRUST,US9290421091,2024-08-05,data/reports/VORNADO_REALTY_TRUST/f_btoVwUC7Dx2ENNNEPnHQij_file.pdf,data/reports/VORNADO_REALTY_TRUST/f_btoVwUC7Dx2ENNNEPnHQij_pages.txt,data/reports/VORNADO_REALTY_TRUST/f_btoVwUC7Dx2ENNNEPnHQij_blocks.txt,2024-08,2024-08-30,92904210,Vornado Realty Trust,VNO,Real Estate,24.375,0.623,8.86140976296112,1.81489,2933632,US9290421091,0.146049,Quarterly
f_c63zOocwglYniVM8zOdzES,VENTAS INC,US92276F1003,2024-02-15,data/reports/VENTAS_INC/f_c63zOocwglYniVM8zOdzES_file.pdf,data/reports/VENTAS_INC/f_c63zOocwglYniVM8zOdzES_pages.txt,data/reports/VENTAS_INC/f_c63zOocwglYniVM8zOdzES_blocks.txt,2024-02,2024-02-29,92276F10,"Ventas, Inc.",VTR,Real Estate,2.82284,-0.038,9.77456500604825,0.935327,2927925,US92276F1003,-0.0883811,Annual
f_cD3w9NfiPRowY3uJFhi2oT,VENTAS INC,US92276F1003,2024-05-02,data/reports/VENTAS_INC/f_cD3w9NfiPRowY3uJFhi2oT_file.pdf,data/reports/VENTAS_INC/f_cD3w9NfiPRowY3uJFhi2oT_pages.txt,data/reports/VENTAS_INC/f_cD3w9NfiPRowY3uJFhi2oT_blocks.txt,2024-05,2024-05-31,92276F10,"Ventas, Inc.",VTR,Real Estate,6.76421,-0.061,9.92292312184306,0.962715,2927925,US92276F1003,0.13505,Quarterly
f_cjxKWUzou6ThLZ5XzVcQoq,VORNADO REALTY TRUST,US9290421091,2024-05-06,data/reports/VORNADO_REALTY_TRUST/f_cjxKWUzou6ThLZ5XzVcQoq_file.pdf,data/reports/VORNADO_REALTY_TRUST/f_cjxKWUzou6ThLZ5XzVcQoq_pages.txt,data/reports/VORNADO_REALTY_TRUST/f_cjxKWUzou6ThLZ5XzVcQoq_blocks.txt,2024-05,2024-05-31,92904210,Vornado Realty Trust,VNO,Real Estate,93.7992,1.189,8.50697609697369,2.46988,2933632,US9290421091,-0.05801,Quarterly
f_fhjFuXNSzv5BmJ7NWfTSSZ,WALMART INC,US9311421039,2024-06-07,data/reports/WALMART_INC/f_fhjFuXNSzv5BmJ7NWfTSSZ_file.pdf,data/reports/WALMART_INC/f_fhjFuXNSzv5BmJ7NWfTSSZ_pages.txt,data/reports/WALMART_INC/f_fhjFuXNSzv5BmJ7NWfTSSZ_blocks.txt,2024-06,2024-06-28,93114210,Walmart Inc.,WMT,Consumer Staples,27.4008,-0.319,13.2103663934709,0.276732,2936921,US9311421039,0.0296532,Quarterly
f_g5cCmVzFXNiBXQiLizyi3I,VULCAN MATERIALS CO,US9291601097,2024-10-30,data/reports/VULCAN_MATERIALS_CO/f_g5cCmVzFXNiBXQiLizyi3I_file.pdf,data/reports/VULCAN_MATERIALS_CO/f_g5cCmVzFXNiBXQiLizyi3I_pages.txt,data/reports/VULCAN_MATERIALS_CO/f_g5cCmVzFXNiBXQiLizyi3I_blocks.txt,2024-10,2024-10-31,92916010,Vulcan Materials Company,VMC,Materials,28.3983,-0.243,10.5044998282094,0.909514,2931205,US9291601097,0.0938386,Quarterly
f_gXTdoWTjUugXopAuQkSU5F,WALMART INC,US9311421039,2024-08-30,data/reports/WALMART_INC/f_gXTdoWTjUugXopAuQkSU5F_file.pdf,data/reports/WALMART_INC/f_gXTdoWTjUugXopAuQkSU5F_pages.txt,data/reports/WALMART_INC/f_gXTdoWTjUugXopAuQkSU5F_blocks.txt,2024-08,2024-08-30,93114210,Walmart Inc.,WMT,Consumer Staples,30.1318,-0.45,13.3282112163375,0.242897,2936921,US9311421039,0.128324,Quarterly
f_gfojwZAIK2gQ9N7LhtqwLh,VULCAN MATERIALS CO,US9291601097,2024-02-22,data/reports/VULCAN_MATERIALS_CO/f_gfojwZAIK2gQ9N7LhtqwLh_file.pdf,data/reports/VULCAN_MATERIALS_CO/f_gfojwZAIK2gQ9N7LhtqwLh_pages.txt,data/reports/VULCAN_MATERIALS_CO/f_gfojwZAIK2gQ9N7LhtqwLh_blocks.txt,2024-02,2024-02-29,92916010,Vulcan Materials Company,VMC,Materials,27.8711,-0.289,10.4540098285441,1.30985,2931205,US9291601097,0.176275,Annual
f_h3BjtN2c,VULCAN MATERIALS CO,US9291601097,2023-02-24,data/reports/VULCAN_MATERIALS_CO/f_h3BjtN2c_file.pdf,data/reports/VULCAN_MATERIALS_CO/f_h3BjtN2c_pages.txt,data/reports/VULCAN_MATERIALS_CO/f_h3BjtN2c_blocks.txt,2023-02,2023-02-28,92916010,Vulcan Materials Company,VMC,Materials,-0.939447,-0.265,10.0919076307008,1.02806,2931205,US9291601097,-0.0132002,Annual
f_iV6JYGMp,VENTAS INC,US92276F1003,2023-08-04,data/reports/VENTAS_INC/f_iV6JYGMp_file.pdf,data/reports/VENTAS_INC/f_iV6JYGMp_pages.txt,data/reports/VENTAS_INC/f_iV6JYGMp_blocks.txt,2023-08,2023-08-31,92276F10,"Ventas, Inc.",VTR,Real Estate,5.60942,0.233,9.80794083003009,1.39188,2927925,US92276F1003,-0.0997527,Quarterly
f_qQ6PR2Pi,VULCAN MATERIALS CO,US9291601097,2023-08-04,data/reports/VULCAN_MATERIALS_CO/f_qQ6PR2Pi_file.pdf,data/reports/VULCAN_MATERIALS_CO/f_qQ6PR2Pi_pages.txt,data/reports/VULCAN_MATERIALS_CO/f_qQ6PR2Pi_blocks.txt,2023-08,2023-08-31,92916010,Vulcan Materials Company,VMC,Materials,33.3489,-0.264,10.2749377444266,0.759329,2931205,US9291601097,-0.00829118,Quarterly
f_uZcR8n91,VENTAS INC,US92276F1003,2023-11-03,data/reports/VENTAS_INC/f_uZcR8n91_file.pdf,data/reports/VENTAS_INC/f_uZcR8n91_pages.txt,data/reports/VENTAS_INC/f_uZcR8n91_blocks.txt,2023-11,2023-11-30,92276F10,"Ventas, Inc.",VTR,Real Estate,-7.02447,-0.063,9.84131019993035,1.31044,2927925,US92276F1003,0.0796044,Quarterly
f_wGVDn8I4,VORNADO REALTY TRUST,US9290421091,2023-07-31,data/reports/VORNADO_REALTY_TRUST/f_wGVDn8I4_file.pdf,data/reports/VORNADO_REALTY_TRUST/f_wGVDn8I4_pages.txt,data/reports/VORNADO_REALTY_TRUST/f_wGVDn8I4_blocks.txt,2023-07,2023-07-31,92904210,Vornado Realty Trust,VNO,Real Estate,-36.7786,1.216,8.43971736598911,1.94964,2933632,US9290421091,0.23925,Quarterly
f_zvXgvJR6,VENTAS INC,US92276F1003,2023-02-10,data/reports/VENTAS_INC/f_zvXgvJR6_file.pdf,data/reports/VENTAS_INC/f_zvXgvJR6_pages.txt,data/reports/VENTAS_INC/f_zvXgvJR6_blocks.txt,2023-02,2023-02-28,92276F10,"Ventas, Inc.",VTR,Real Estate,-0.799179,0.077,9.91832589838329,1.22874,2927925,US92276F1003,-0.0609921,Annual
f_0DhYJwHYHJyT94qr6xYIw9,WATERS CORP,US9418481035,2024-07-31,data/reports/WATERS_CORP/f_0DhYJwHYHJyT94qr6xYIw9_file.pdf,data/reports/WATERS_CORP/f_0DhYJwHYHJyT94qr6xYIw9_pages.txt,data/reports/WATERS_CORP/f_0DhYJwHYHJyT94qr6xYIw9_blocks.txt,2024-07,2024-07-31,94184810,Waters Corporation,WAT,Health Care,5.03602,-0.593,9.87562955838589,1.56891,2937689,US9418481035,0.159107,Quarterly
f_3scQ4yBHxaoBr3hIj7BOs4,GRAHAM HOLDINGS CO,US3846371041,2024-02-23,data/reports/GRAHAM_HOLDINGS_CO/f_3scQ4yBHxaoBr3hIj7BOs4_file.pdf,data/reports/GRAHAM_HOLDINGS_CO/f_3scQ4yBHxaoBr3hIj7BOs4_pages.txt,data/reports/GRAHAM_HOLDINGS_CO/f_3scQ4yBHxaoBr3hIj7BOs4_blocks.txt,2024-02,2024-02-29,38463710,Graham Holdings Co. Class B,GHC,Consumer Discretionary,18.7258,3.181,8.04827939980604,0.561586,BGM1B98,US3846371041,-0.0250833,Annual
f_4aXLyeZqxIJIX9a88T7Sib,WESTERN DIGITAL CORP,US9581021055,2024-04-30,data/reports/WESTERN_DIGITAL_CORP/f_4aXLyeZqxIJIX9a88T7Sib_file.pdf,data/reports/WESTERN_DIGITAL_CORP/f_4aXLyeZqxIJIX9a88T7Sib_pages.txt,data/reports/WESTERN_DIGITAL_CORP/f_4aXLyeZqxIJIX9a88T7Sib_blocks.txt,2024-04,2024-04-30,95810210,Western Digital Corporation,WDC,Information Technology,98.1417,0.142,10.0349987168076,0.938833,2954699,US9581021055,0.0379543,Quarterly
f_4ipk4ExgeWKOM5AzUYttCw,WATERS CORP,US9418481035,2024-02-27,data/reports/WATERS_CORP/f_4ipk4ExgeWKOM5AzUYttCw_file.pdf,data/reports/WATERS_CORP/f_4ipk4ExgeWKOM5AzUYttCw_pages.txt,data/reports/WATERS_CORP/f_4ipk4ExgeWKOM5AzUYttCw_blocks.txt,2024-02,2024-02-29,94184810,Waters Corporation,WAT,Health Care,4.33271,-0.636,9.90306456654685,1.76801,2937689,US9418481035,0.0620378,Annual
f_4kqNodBNRrjiVEwYVCuCLx,WESTERN DIGITAL CORP,US9581021055,2024-08-20,data/reports/WESTERN_DIGITAL_CORP/f_4kqNodBNRrjiVEwYVCuCLx_file.pdf,data/reports/WESTERN_DIGITAL_CORP/f_4kqNodBNRrjiVEwYVCuCLx_pages.txt,data/reports/WESTERN_DIGITAL_CORP/f_4kqNodBNRrjiVEwYVCuCLx_blocks.txt,2024-08,2024-08-30,95810210,Western Digital Corporation,WDC,Information Technology,48.5889,1.201,9.98265698085915,1.1728,2954699,US9581021055,-0.0217749,Annual
f_4mNvrU3GNniZ9XZYqecDCM,GRAHAM HOLDINGS CO,US3846371041,2024-10-30,data/reports/GRAHAM_HOLDINGS_CO/f_4mNvrU3GNniZ9XZYqecDCM_file.pdf,data/reports/GRAHAM_HOLDINGS_CO/f_4mNvrU3GNniZ9XZYqecDCM_pages.txt,data/reports/GRAHAM_HOLDINGS_CO/f_4mNvrU3GNniZ9XZYqecDCM_blocks.txt,2024-10,2024-10-31,38463710,Graham Holdings Co. Class B,GHC,Consumer Discretionary,42.9967,2.602,8.20149886025188,0.865782,BGM1B98,US3846371041,0.0284055,Quarterly
f_6zTHgexLY62BaDhGqOYXOu,WESTERN DIGITAL CORP,US9581021055,2024-02-12,data/reports/WESTERN_DIGITAL_CORP/f_6zTHgexLY62BaDhGqOYXOu_file.pdf,data/reports/WESTERN_DIGITAL_CORP/f_6zTHgexLY62BaDhGqOYXOu_pages.txt,data/reports/WESTERN_DIGITAL_CORP/f_6zTHgexLY62BaDhGqOYXOu_blocks.txt,2024-02,2024-02-29,95810210,Western Digital Corporation,WDC,Information Technology,55.2755,0.041,9.8375560847198,1.24364,2954699,US9581021055,0.0387774,Quarterly
f_7Va5tjHIppMqQ5tcONutEK,WATERS CORP,US9418481035,2024-11-01,data/reports/WATERS_CORP/f_7Va5tjHIppMqQ5tcONutEK_file.pdf,data/reports/WATERS_CORP/f_7Va5tjHIppMqQ5tcONutEK_pages.txt,data/reports/WATERS_CORP/f_7Va5tjHIppMqQ5tcONutEK_blocks.txt,2024-11,2024-11-29,94184810,Waters Corporation,WAT,Health Care,16.0614,-0.603,10.0412060335229,2.22216,2937689,US9418481035,0.190678,Quarterly
f_7mwvhNAQmFNFs6X9TlLbjq,GRAHAM HOLDINGS CO,US3846371041,2024-05-01,data/reports/GRAHAM_HOLDINGS_CO/f_7mwvhNAQmFNFs6X9TlLbjq_file.pdf,data/reports/GRAHAM_HOLDINGS_CO/f_7mwvhNAQmFNFs6X9TlLbjq_pages.txt,data/reports/GRAHAM_HOLDINGS_CO/f_7mwvhNAQmFNFs6X9TlLbjq_blocks.txt,2024-05,2024-05-31,38463710,Graham Holdings Co. Class B,GHC,Consumer Discretionary,25.5022,3.006,8.10538927254083,0.832518,BGM1B98,US3846371041,0.0728004,Quarterly
f_8NPkCDGNgFiHT5VPCqtqjw,WESTERN DIGITAL CORP,US9581021055,2024-10-31,data/reports/WESTERN_DIGITAL_CORP/f_8NPkCDGNgFiHT5VPCqtqjw_file.pdf,data/reports/WESTERN_DIGITAL_CORP/f_8NPkCDGNgFiHT5VPCqtqjw_pages.txt,data/reports/WESTERN_DIGITAL_CORP/f_8NPkCDGNgFiHT5VPCqtqjw_blocks.txt,2024-10,2024-10-31,95810210,Western Digital Corporation,WDC,Information Technology,70.0872,1.087,10.0505867787886,1.73717,2954699,US9581021055,-0.0436374999999999,Quarterly
f_8QG4v75QLbfEqDo5lhylJw,WATERS CORP,US9418481035,2024-05-07,data/reports/WATERS_CORP/f_8QG4v75QLbfEqDo5lhylJw_file.pdf,data/reports/WATERS_CORP/f_8QG4v75QLbfEqDo5lhylJw_pages.txt,data/reports/WATERS_CORP/f_8QG4v75QLbfEqDo5lhylJw_blocks.txt,2024-05,2024-05-31,94184810,Waters Corporation,WAT,Health Care,23.0157,-0.554,9.811806671002,1.75243,2937689,US9418481035,-0.000453055,Quarterly
f_8meySMOJkAm2jZ64d4CVIK,GRAHAM HOLDINGS CO,US3846371041,2024-07-31,data/reports/GRAHAM_HOLDINGS_CO/f_8meySMOJkAm2jZ64d4CVIK_file.pdf,data/reports/GRAHAM_HOLDINGS_CO/f_8meySMOJkAm2jZ64d4CVIK_pages.txt,data/reports/GRAHAM_HOLDINGS_CO/f_8meySMOJkAm2jZ64d4CVIK_blocks.txt,2024-07,2024-07-31,38463710,Graham Holdings Co. Class B,GHC,Consumer Discretionary,20.1356,2.927,8.18474993570394,0.806532,BGM1B98,US3846371041,0.110096,Quarterly
f_FeEk0Cu3,WATERS CORP,US9418481035,2023-02-27,data/reports/WATERS_CORP/f_FeEk0Cu3_file.pdf,data/reports/WATERS_CORP/f_FeEk0Cu3_pages.txt,data/reports/WATERS_CORP/f_FeEk0Cu3_blocks.txt,2023-02,2023-02-28,94184810,Waters Corporation,WAT,Health Care,5.17792,-0.905,9.82112307058093,0.837235,2937689,US9418481035,-0.0538377,Annual
f_IF0NAY0m,GRAHAM HOLDINGS CO,US3846371041,2023-05-03,data/reports/GRAHAM_HOLDINGS_CO/f_IF0NAY0m_file.pdf,data/reports/GRAHAM_HOLDINGS_CO/f_IF0NAY0m_pages.txt,data/reports/GRAHAM_HOLDINGS_CO/f_IF0NAY0m_blocks.txt,2023-05,2023-05-31,38463710,Graham Holdings Co. Class B,GHC,Consumer Discretionary,-5.08978,2.788,7.901327006741,0.893929,BGM1B98,US3846371041,-0.0187988,Quarterly
f_JSP9TfsX,GRAHAM HOLDINGS CO,US3846371041,2023-08-02,data/reports/GRAHAM_HOLDINGS_CO/f_JSP9TfsX_file.pdf,data/reports/GRAHAM_HOLDINGS_CO/f_JSP9TfsX_pages.txt,data/reports/GRAHAM_HOLDINGS_CO/f_JSP9TfsX_blocks.txt,2023-08,2023-08-31,38463710,Graham Holdings Co. Class B,GHC,Consumer Discretionary,4.90799,3.303,7.90985309596645,0.893834,BGM1B98,US3846371041,-0.0007157919999999,Quarterly
f_KM8OP4Gy,WHIRLPOOL CORP,US9633201069,2023-02-10,data/reports/WHIRLPOOL_CORP/f_KM8OP4Gy_file.pdf,data/reports/WHIRLPOOL_CORP/f_KM8OP4Gy_pages.txt,data/reports/WHIRLPOOL_CORP/f_KM8OP4Gy_blocks.txt,2023-02,2023-02-28,96332010,Whirlpool Corporation,WHR,Consumer Discretionary,-20.9267,-0.441,8.93228867982507,0.892855,2960384,US9633201069,-0.1131819999999999,Annual
f_L0icA3wv,WESTERN DIGITAL CORP,US9581021055,2023-05-10,data/reports/WESTERN_DIGITAL_CORP/f_L0icA3wv_file.pdf,data/reports/WESTERN_DIGITAL_CORP/f_L0icA3wv_pages.txt,data/reports/WESTERN_DIGITAL_CORP/f_L0icA3wv_blocks.txt,2023-05,2023-05-31,95810210,Western Digital Corporation,WDC,Information Technology,-43.2526,1.033,9.4557541647553,2.26385,2954699,US9581021055,0.124565,Quarterly
f_UU8w9UeY,WESTERN DIGITAL CORP,US9581021055,2023-02-03,data/reports/WESTERN_DIGITAL_CORP/f_UU8w9UeY_file.pdf,data/reports/WESTERN_DIGITAL_CORP/f_UU8w9UeY_pages.txt,data/reports/WESTERN_DIGITAL_CORP/f_UU8w9UeY_blocks.txt,2023-02,2023-02-28,95810210,Western Digital Corporation,WDC,Information Technology,-11.7197,2.074,9.41711902085884,1.81014,2954699,US9581021055,-0.12446,Quarterly
f_dGrEEdbv,WESTERN DIGITAL CORP,US9581021055,2023-11-07,data/reports/WESTERN_DIGITAL_CORP/f_dGrEEdbv_file.pdf,data/reports/WESTERN_DIGITAL_CORP/f_dGrEEdbv_pages.txt,data/reports/WESTERN_DIGITAL_CORP/f_dGrEEdbv_blocks.txt,2023-11,2023-11-30,95810210,Western Digital Corporation,WDC,Information Technology,13.7415,-0.308,9.63842677332999,2.02708,2954699,US9581021055,0.2032379999999999,Quarterly
